Source	Target	Type	Weight	8	12	10	6	7	weight	timeset	19	9	id	13	11	label	16	14	15	18	17
0c173mlxpT3dSFRgMO8XPh	26VFTg2z8YR0cCuwLzESi2	0	4.0	Undirected	Halsey	4	12	925	4.0	null	day	9976	195	4052	Big Sean	null	false	2GoLbyGzBYqDBq65hWs5ml	Alone - CID Remix	04/05/2018	69
0c173mlxpT3dSFRgMO8XPh	7dGJo4pcD2V6oG8kP0tJRR	0	2.0	Undirected	Eminem	2	12	772	2.0	null	day	6899	196	2706	Big Sean	null	true	1yerfHilTHLEsJaH7bEn4K	Detroit Vs. Everybody	11/11/2014	46
0c173mlxpT3dSFRgMO8XPh	6jJ0s89eD6GaHleKKya26X	0	2.0	Undirected	Katy Perry	2	12	470	2.0	null	day	3701	197	1760	Big Sean	null	true	5bcTCxgc7xVfSaMV3RuVke	Feels	30/06/2017	81
0c173mlxpT3dSFRgMO8XPh	7CajNmpbOovFoOoasH2HaY	0	2.0	Undirected	Calvin Harris	2	12	468	2.0	null	day	3699	198	1760	Big Sean	null	true	5bcTCxgc7xVfSaMV3RuVke	Feels	30/06/2017	81
0c173mlxpT3dSFRgMO8XPh	3KV3p5EY4AvKxOlhGHORLg	0	2.0	Undirected	Jeremih	2	12	342	2.0	null	day	2628	199	1177	Big Sean	null	true	36xxq7VDZZsGwARsn6Clo7	Living Single	17/12/2016	68
0c173mlxpT3dSFRgMO8XPh	1anyVhU62p31KFi8MEzkbf	0	2.0	Undirected	Chance the Rapper	2	12	87	2.0	null	day	2627	200	1177	Big Sean	null	true	36xxq7VDZZsGwARsn6Clo7	Living Single	17/12/2016	68
0c173mlxpT3dSFRgMO8XPh	3nFkdlSjzX9mRTtwJOzDYB	0	2.0	Undirected	JAY Z	2	12	317	2.0	null	day	2614	201	1174	Big Sean	null	true	3rbNV2GI8Vtd8byhUtXZID	Clique	01/01/2012	69
0c173mlxpT3dSFRgMO8XPh	2RdwBSPQiwcmiDo9kixcl8	0	4.0	Undirected	Pharrell Williams	4	12	339	4.0	null	day	2596	202	1760	Big Sean	null	true	5bcTCxgc7xVfSaMV3RuVke	Feels	30/06/2017	81
0c173mlxpT3dSFRgMO8XPh	7iZtZyCzp3LItcw1wtPI3D	0	2.0	Undirected	Rae Sremmurd	2	12	338	2.0	null	day	2594	203	1170	Big Sean	null	true	5NkfVQS8BkceRgoSQwcW6H	Aries (YuGo) Part 2 (with Rae Sremmurd & Big Sean feat. Quavo & Pharrell)	29/03/2018	78
0c173mlxpT3dSFRgMO8XPh	699OTQXzgjhIYAHMy9RyPD	0	2.0	Undirected	Playboi Carti	2	12	55	2.0	null	day	457	204	144	Big Sean	null	true	0RyA3o15NOLJYtm9NlDu5c	Frat Rules	25/08/2017	62
0c173mlxpT3dSFRgMO8XPh	13ubrt8QOOCPljQ2FL1Kca	0	2.0	Undirected	A$AP Rocky	2	12	48	2.0	null	day	456	205	144	Big Sean	null	true	0RyA3o15NOLJYtm9NlDu5c	Frat Rules	25/08/2017	62
0c173mlxpT3dSFRgMO8XPh	7pFeBzX627ff0VnN6bxPR4	0	2.0	Undirected	Desiigner	2	12	14	2.0	null	day	58	206	6	Big Sean	null	true	2nBI3iWLhupR7LyAJ5GGkE	Champions	10/06/2016	71
0c173mlxpT3dSFRgMO8XPh	6Ha4aES39QiVjR0L2lwuwq	0	4.0	Undirected	Yo Gotti	4	12	13	4.0	null	day	56	207	10585	Big Sean	null	true	0rHJxNaQRMGK6Y4TUx3xRO	Castro	23/12/2016	57
0c173mlxpT3dSFRgMO8XPh	5K4W6rqBFWDnAN6FQUkS6x	0	10.0	Undirected	Kanye West	10	12	841	10.0	null	day	52	208	10585	Big Sean	null	true	0rHJxNaQRMGK6Y4TUx3xRO	Castro	23/12/2016	57
6Ha4aES39QiVjR0L2lwuwq	1pPmIToKXyGdsCF6LmqLmI	0	2.0	Undirected	Rich The Kid	2	13	869	2.0	null	day	23159	209	10584	Yo Gotti	null	true	63pZ0yZw6vBShuHe0kDba2	Betrayed - Remix	06/04/2018	58
6Ha4aES39QiVjR0L2lwuwq	3EXdLajEO02ziZ90P90bSW	0	2.0	Undirected	Lil Xan	2	13	730	2.0	null	day	23158	210	10584	Yo Gotti	null	true	63pZ0yZw6vBShuHe0kDba2	Betrayed - Remix	06/04/2018	58
6Ha4aES39QiVjR0L2lwuwq	20sxb77xiYeusSH8cVdatc	0	2.0	Undirected	Meek Mill	2	13	750	2.0	null	day	23150	211	10581	Yo Gotti	null	true	15JDhPEDnXD0mJaZnTfKvl	Fuck You (feat. Meek Mill)	24/11/2015	62
6Ha4aES39QiVjR0L2lwuwq	0hCNtLu0JehylgoiP8L4Gh	0	2.0	Undirected	Nicki Minaj	2	13	33	2.0	null	day	23146	212	10578	Yo Gotti	null	true	4knL4iPxPOZjQzTUlELGSY	Rake It Up	27/10/2017	77
6Ha4aES39QiVjR0L2lwuwq	02kJSzxNuaWGqwubyUba0Z	0	2.0	Undirected	G-Eazy	2	13	924	2.0	null	day	8748	213	3652	Yo Gotti	null	true	794QVQtFNy7hvtjQP1keQd	1942	13/04/2018	82
6Ha4aES39QiVjR0L2lwuwq	7wlFDEWiM5OoIAt8RSli8b	0	2.0	Undirected	YoungBoy Never Broke Again	2	13	42	2.0	null	day	7750	214	3049	Yo Gotti	null	true	2YaPSeWJwTpgpa2mmhTfln	Straight Out The Dirt	01/09/2017	50
6Ha4aES39QiVjR0L2lwuwq	46SHBwWsqBkxI7EeeBEQG7	0	2.0	Undirected	Kodak Black	2	13	40	2.0	null	day	5683	215	2041	Yo Gotti	null	true	5gx2E5aIXMRBellPZW1up5	Pills & Automobiles	31/10/2017	68
6Ha4aES39QiVjR0L2lwuwq	31W5EY0aAly4Qieq6OFu6I	0	2.0	Undirected	A Boogie Wit da Hoodie	2	13	36	2.0	null	day	5682	216	2041	Yo Gotti	null	true	5gx2E5aIXMRBellPZW1up5	Pills & Automobiles	31/10/2017	68
6Ha4aES39QiVjR0L2lwuwq	7bXgB6jMjp9ATFy66eO08Z	0	4.0	Undirected	Chris Brown	4	13	572	4.0	null	day	5681	217	5286	Yo Gotti	null	true	0PQrto2Swusecrgvxjvl6G	Either Way (feat. Chris Brown, Yo Gotti, O.T. Genasis) - Remix	26/10/2017	42
6Ha4aES39QiVjR0L2lwuwq	5ndkK3dpZLKtBklKjxNQwT	0	2.0	Undirected	B.o.B	2	13	223	2.0	null	day	1803	218	811	Yo Gotti	null	true	71pc8Waeq1YtmcOKLEF3dK	Numb - Bonus Track	01/01/2014	57
6Ha4aES39QiVjR0L2lwuwq	7pFeBzX627ff0VnN6bxPR4	0	2.0	Undirected	Desiigner	2	13	14	2.0	null	day	79	219	6	Yo Gotti	null	true	2nBI3iWLhupR7LyAJ5GGkE	Champions	10/06/2016	71
6Ha4aES39QiVjR0L2lwuwq	5K4W6rqBFWDnAN6FQUkS6x	0	4.0	Undirected	Kanye West	4	13	841	4.0	null	day	73	220	10585	Yo Gotti	null	true	0rHJxNaQRMGK6Y4TUx3xRO	Castro	23/12/2016	57
7pFeBzX627ff0VnN6bxPR4	77AiFEVeAVj2ORpC85QVJs	0	2.0	Undirected	Steve Aoki	2	14	240	2.0	null	day	3637	221	1717	Desiigner	null	false	7Ed6BkggCS2KaKY5YlINaF	MIC Drop (feat. Desiigner) [Steve Aoki Remix]	24/11/2017	76
7pFeBzX627ff0VnN6bxPR4	3Nrfpe0tUJi4K4DXYWgMUX	0	2.0	Undirected	BTS	2	14	459	2.0	null	day	3636	222	1717	Desiigner	null	false	7Ed6BkggCS2KaKY5YlINaF	MIC Drop (feat. Desiigner) [Steve Aoki Remix]	24/11/2017	76
7pFeBzX627ff0VnN6bxPR4	5K4W6rqBFWDnAN6FQUkS6x	0	2.0	Undirected	Kanye West	2	14	841	2.0	null	day	87	223	6	Desiigner	null	true	2nBI3iWLhupR7LyAJ5GGkE	Champions	10/06/2016	71
0A0FS04o6zMoto8OKPsDwY	4yBK75WVCQXej1p04GWqxH	0	2.0	Undirected	Jeezy	2	16	323	2.0	null	day	23137	224	10575	YG	null	true	02pf9lLM8Nb8l4u4ts1GWb	My Nigga	01/01/2014	67
0A0FS04o6zMoto8OKPsDwY	4kYSro6naA4h99UJvo89HB	0	2.0	Undirected	Cardi B	2	16	283	2.0	null	day	23129	225	10572	YG	null	true	0CfmNX2TXk7yoJqHJiixnp	She Bad	06/04/2018	75
0A0FS04o6zMoto8OKPsDwY	0hCNtLu0JehylgoiP8L4Gh	0	2.0	Undirected	Nicki Minaj	2	16	33	2.0	null	day	23118	226	10571	YG	null	true	2RM4jf1Xa9zPgMGRDiht8O	Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj	25/05/2018	85
0A0FS04o6zMoto8OKPsDwY	1pPmIToKXyGdsCF6LmqLmI	0	2.0	Undirected	Rich The Kid	2	16	869	2.0	null	day	19590	227	8202	YG	null	true	1vnsGFNWNANWMg0CAeMkl2	Plug Walk (feat. Gucci Mane, YG, 2Chainz) - Remix	20/06/2018	78
0A0FS04o6zMoto8OKPsDwY	7hJcb9fa4alzcOq3EaNPoG	0	2.0	Undirected	Snoop Dogg	2	16	329	2.0	null	day	17256	228	6632	YG	null	true	3i1B1PnsfnOQPGVIzhf1lr	That's My N**** (with Meek Mill, YG & Snoop Dogg)	15/12/2017	74
0A0FS04o6zMoto8OKPsDwY	20sxb77xiYeusSH8cVdatc	0	2.0	Undirected	Meek Mill	2	16	750	2.0	null	day	17255	229	6632	YG	null	true	3i1B1PnsfnOQPGVIzhf1lr	That's My N**** (with Meek Mill, YG & Snoop Dogg)	15/12/2017	74
0A0FS04o6zMoto8OKPsDwY	67nwj3Y5sZQLl72VNUHEYE	0	2.0	Undirected	Wale	2	16	1043	2.0	null	day	14238	230	5533	YG	null	true	59PL9AwYjIrIpP04n9gmMR	Ride Out	17/03/2015	64
0A0FS04o6zMoto8OKPsDwY	5LHRHt1k9lMyONurDHEdrp	0	2.0	Undirected	Tyga	2	16	573	2.0	null	day	14237	231	5533	YG	null	true	59PL9AwYjIrIpP04n9gmMR	Ride Out	17/03/2015	64
0A0FS04o6zMoto8OKPsDwY	6KZDXtSj0SzGOV705nNeh3	0	2.0	Undirected	Kid Ink	2	16	879	2.0	null	day	14236	232	5533	YG	null	true	59PL9AwYjIrIpP04n9gmMR	Ride Out	17/03/2015	64
0A0FS04o6zMoto8OKPsDwY	3KV3p5EY4AvKxOlhGHORLg	0	2.0	Undirected	Jeremih	2	16	342	2.0	null	day	12639	233	4754	YG	null	true	0Dc7J9VPV4eOInoxUiZrsL	Don't Tell 'Em	04/12/2015	70
1URnnhqYAYcrqrcwql10ft	50co4Is1HCEo8bhOyUWKpn	0	2.0	Undirected	Young Thug	2	18	38	2.0	null	day	23253	234	10630	21 Savage	null	true	3Ee6DIAcyueyz2wOe81vc3	Now (feat. 21 Savage)	13/04/2018	69
1URnnhqYAYcrqrcwql10ft	246dkjvS1zLTtiykXe5h60	0	2.0	Undirected	Post Malone	2	18	749	2.0	null	day	19017	235	7833	21 Savage	null	true	0e7ipj03S05BNilyu5bRzt	rockstar (feat. 21 Savage)	27/04/2018	93
1URnnhqYAYcrqrcwql10ft	31W5EY0aAly4Qieq6OFu6I	0	2.0	Undirected	A Boogie Wit da Hoodie	2	18	36	2.0	null	day	283	236	89	21 Savage	null	true	2vaMWMPMgsWX4fwJiKmdWm	Undefeated (feat. 21 Savage)	29/09/2017	66
1URnnhqYAYcrqrcwql10ft	13ubrt8QOOCPljQ2FL1Kca	0	2.0	Undirected	A$AP Rocky	2	18	48	2.0	null	day	163	237	19	21 Savage	null	true	1nO2NjuFkGaAWcMdJ1pNrp	Cocky	16/02/2018	72
1URnnhqYAYcrqrcwql10ft	1RyvyyTE3xzB2ZywiAwp0i	0	2.0	Undirected	Future	2	18	20	2.0	null	day	136	238	15	21 Savage	null	true	6fwdbPMwP1zVStm8FybmkO	X (feat. Future)	15/07/2016	77
1URnnhqYAYcrqrcwql10ft	4kYSro6naA4h99UJvo89HB	0	2.0	Undirected	Cardi B	2	18	283	2.0	null	day	120	239	12	21 Savage	null	true	0dIoGTQXDh1wVnhIiSyYEa	Bartier Cardi (feat. 21 Savage)	06/04/2018	80
1RyvyyTE3xzB2ZywiAwp0i	50co4Is1HCEo8bhOyUWKpn	0	4.0	Undirected	Young Thug	4	20	38	4.0	null	day	23241	240	10628	Future	null	true	7r6LNJT2LqpLpEyZQJPygt	Patek Water	20/10/2017	71
1RyvyyTE3xzB2ZywiAwp0i	2jku7tDXc6XoB6MO2hFuqg	0	2.0	Undirected	Tory Lanez	2	20	37	2.0	null	day	22307	241	10022	Future	null	true	5XOmSGj94D3jHvFwxOjzVD	Real Thing (feat. Future)	02/03/2018	66
1RyvyyTE3xzB2ZywiAwp0i	0NIIxcxNHmOoyBx03SfTCD	0	2.0	Undirected	Tinashe	2	20	1336	2.0	null	day	22197	242	9931	Future	null	true	17uivGWu6kfAvH6UgR7j4x	Faded Love	13/04/2018	63
1RyvyyTE3xzB2ZywiAwp0i	6eUKZXaKkcviH0Ku9w2n3V	0	2.0	Undirected	Ed Sheeran	2	20	605	2.0	null	day	21325	243	9280	Future	null	false	2x0WlnmfG39ZuDmstl9xfX	End Game	10/11/2017	77
1RyvyyTE3xzB2ZywiAwp0i	06HL4z0CvFAxyc27GXpf02	0	2.0	Undirected	Taylor Swift	2	20	1940	2.0	null	day	21324	244	9280	Future	null	false	2x0WlnmfG39ZuDmstl9xfX	End Game	10/11/2017	77
1RyvyyTE3xzB2ZywiAwp0i	1pPmIToKXyGdsCF6LmqLmI	0	2.0	Undirected	Rich The Kid	2	20	869	2.0	null	day	19608	245	8207	Future	null	true	0ITqOOwNtw5DP2GLYAlTQx	No Question (feat Future)	30/03/2018	71
1RyvyyTE3xzB2ZywiAwp0i	55Aa2cqylxrFIXC767Z865	0	2.0	Undirected	Lil Wayne	2	20	285	2.0	null	day	15899	246	6039	Future	null	true	7tGlzXJv6GD5e5qlu5YmDg	Love Me	01/01/2013	68
1RyvyyTE3xzB2ZywiAwp0i	1gPhS1zisyXr5dHTYZyiMe	0	2.0	Undirected	Kevin Gates	2	20	1274	2.0	null	day	13726	247	5222	Future	null	true	5cXAuTYvFXkL0ombvLGmci	Payback	17/03/2015	57
1RyvyyTE3xzB2ZywiAwp0i	5gCRApTajqwbnHHPbr2Fpi	0	2.0	Undirected	Juicy J	2	20	54	2.0	null	day	13725	248	5222	Future	null	true	5cXAuTYvFXkL0ombvLGmci	Payback	17/03/2015	57
1RyvyyTE3xzB2ZywiAwp0i	1Xyo4u8uXC1ZmMpatF05PJ	0	2.0	Undirected	The Weeknd	2	20	384	2.0	null	day	8723	249	3635	Future	null	true	7EiZI6JVHllARrX9PUvAdX	Low Life	13/04/2016	77
1RyvyyTE3xzB2ZywiAwp0i	1vyhD5VmyZ7KMfW5gqLgo5	0	2.0	Undirected	J Balvin	2	20	254	2.0	null	day	8708	250	3634	Future	null	true	6k2900NjJeVqZM55G3Danu	Bum Bum Tam Tam	15/12/2017	78
1RyvyyTE3xzB2ZywiAwp0i	2YZyLoL8N0Wb9xBt1NhZWg	0	4.0	Undirected	Kendrick Lamar	4	20	68	4.0	null	day	8697	251	3640	Future	null	true	6dVZCbi9CYtD9LjAHXRjIG	Mask Off - Remix	30/06/2017	60
1RyvyyTE3xzB2ZywiAwp0i	1sBkRIssrMs1AbVkOJbc7a	0	4.0	Undirected	Rick Ross	4	20	675	4.0	null	day	7392	252	8210	Future	null	true	5UoyJTgMKccFYaqVArGSRz	Green Gucci Suit	22/06/2018	71
1RyvyyTE3xzB2ZywiAwp0i	3KV3p5EY4AvKxOlhGHORLg	0	4.0	Undirected	Jeremih	4	20	342	4.0	null	day	7391	253	2862	Future	null	true	2Ima72UXnfvR539afL3SAF	Hold You Down	23/10/2015	63
1RyvyyTE3xzB2ZywiAwp0i	7bXgB6jMjp9ATFy66eO08Z	0	4.0	Undirected	Chris Brown	4	20	572	4.0	null	day	7389	254	2862	Future	null	true	2Ima72UXnfvR539afL3SAF	Hold You Down	23/10/2015	63
1RyvyyTE3xzB2ZywiAwp0i	0hCNtLu0JehylgoiP8L4Gh	0	2.0	Undirected	Nicki Minaj	2	20	33	2.0	null	day	7388	255	2861	Future	null	true	4VJ7mnW4wjjIgPBM6KWvPu	Do You Mind	05/08/2016	63
1RyvyyTE3xzB2ZywiAwp0i	6vWDO969PvNqNYHIOW5v0m	0	2.0	Undirected	Beyoncé	2	20	316	2.0	null	day	7340	256	2858	Future	null	true	1W6wxOOYyJyyok8fqYSZ3m	Top Off	02/03/2018	73
1RyvyyTE3xzB2ZywiAwp0i	3nFkdlSjzX9mRTtwJOzDYB	0	2.0	Undirected	JAY Z	2	20	317	2.0	null	day	7339	257	2858	Future	null	true	1W6wxOOYyJyyok8fqYSZ3m	Top Off	02/03/2018	73
1RyvyyTE3xzB2ZywiAwp0i	0QHgL1lAIqAw0HtD7YldmP	0	6.0	Undirected	DJ Khaled	6	20	755	6.0	null	day	7338	258	2862	Future	null	true	2Ima72UXnfvR539afL3SAF	Hold You Down	23/10/2015	63
1RyvyyTE3xzB2ZywiAwp0i	3ipn9JLAPI5GUEo4y4jcoi	0	2.0	Undirected	Ludacris	2	20	335	2.0	null	day	7299	259	2854	Future	null	true	6ZUGfLut3iSswZrsyeZ9my	We In This Bitch feat. Young Jeezy, T.I., Ludacris, and Future	02/10/2012	43
1RyvyyTE3xzB2ZywiAwp0i	4OBJLual30L7gRl5UkeRcT	0	2.0	Undirected	T.I.	2	20	70	2.0	null	day	7298	260	2854	Future	null	true	6ZUGfLut3iSswZrsyeZ9my	We In This Bitch feat. Young Jeezy, T.I., Ludacris, and Future	02/10/2012	43
1RyvyyTE3xzB2ZywiAwp0i	4yBK75WVCQXej1p04GWqxH	0	2.0	Undirected	Jeezy	2	20	323	2.0	null	day	7297	261	2854	Future	null	true	6ZUGfLut3iSswZrsyeZ9my	We In This Bitch feat. Young Jeezy, T.I., Ludacris, and Future	02/10/2012	43
1RyvyyTE3xzB2ZywiAwp0i	1anyVhU62p31KFi8MEzkbf	0	2.0	Undirected	Chance the Rapper	2	20	87	2.0	null	day	3893	262	1904	Future	null	true	1Uq3IOIy1CUlHUgP6vWpum	Smoke Break (feat. Future)	27/05/2016	71
1RyvyyTE3xzB2ZywiAwp0i	66CXWjxzNUsdJxJ2JdwvnR	0	2.0	Undirected	Ariana Grande	2	20	210	2.0	null	day	1707	263	724	Future	null	true	6yL2kTsdVwYnGwPkKGtMd5	Everyday	20/05/2016	74
1RyvyyTE3xzB2ZywiAwp0i	5dHt1vcEm9qb8fCyLcB3HL	0	2.0	Undirected	A$AP Ferg	2	20	47	2.0	null	day	357	264	138	Future	null	true	25rc1PFgPvtV6GFSloyOI0	New Level	22/06/2016	60
1ZwdS5xdxEREPySFridCfh	6DPYiyq5kWVQS4RGwxzPC7	0	2.0	Undirected	Dr. Dre	2	22	24	2.0	null	day	173	265	23	2Pac	null	false	1JClFT74TYSXlzpagbmj0S	California Love - Original Version	01/01/1998	58
6DPYiyq5kWVQS4RGwxzPC7	0z4gvV4rjIZ9wHck67ucSV	0	2.0	Undirected	Akon	2	24	778	2.0	null	day	7569	266	2941	Dr. Dre	null	true	1U8Ho1nOzKXYDvfigOuHG4	Kush - Main	18/11/2010	60
6DPYiyq5kWVQS4RGwxzPC7	7dGJo4pcD2V6oG8kP0tJRR	0	6.0	Undirected	Eminem	6	24	772	6.0	null	day	7533	267	2938	Dr. Dre	null	true	1SWVDBtw6h3tm9OehOkDhv	What's The Difference	16/11/1999	65
6DPYiyq5kWVQS4RGwxzPC7	7hJcb9fa4alzcOq3EaNPoG	0	8.0	Undirected	Snoop Dogg	8	24	329	8.0	null	day	7529	268	2942	Dr. Dre	null	true	4FI0rdztOAYJZMupujL5Gp	Fuck You	16/11/1999	57
7gZfnEnfiaHzxARJ2LeXrf	50co4Is1HCEo8bhOyUWKpn	0	2.0	Undirected	Young Thug	2	31	38	2.0	null	day	239	269	69	6ix9ine	null	true	3p6JF5nt0bZOSgZRONNZp0	RONDO	10/04/2018	74
7gZfnEnfiaHzxARJ2LeXrf	2jku7tDXc6XoB6MO2hFuqg	0	2.0	Undirected	Tory Lanez	2	31	37	2.0	null	day	238	270	69	6ix9ine	null	true	3p6JF5nt0bZOSgZRONNZp0	RONDO	10/04/2018	74
7gZfnEnfiaHzxARJ2LeXrf	6Xgp2XMz1fhVYe7i6yNAax	0	2.0	Undirected	Trippie Redd	2	31	652	2.0	null	day	236	271	67	6ix9ine	null	true	4fC5jw1TI59GH1emfN1wtk	Poles 1469	14/05/2017	77
7gZfnEnfiaHzxARJ2LeXrf	31W5EY0aAly4Qieq6OFu6I	0	2.0	Undirected	A Boogie Wit da Hoodie	2	31	36	2.0	null	day	230	272	66	6ix9ine	null	true	14PlDNjNh3pXyHXzkhX8n5	KEKE	10/04/2018	78
7gZfnEnfiaHzxARJ2LeXrf	6PXS4YHDkKvl1wkIl4V8DL	0	2.0	Undirected	Fetty Wap	2	31	35	2.0	null	day	229	273	66	6ix9ine	null	true	14PlDNjNh3pXyHXzkhX8n5	KEKE	10/04/2018	78
7gZfnEnfiaHzxARJ2LeXrf	0hCNtLu0JehylgoiP8L4Gh	0	2.0	Undirected	Nicki Minaj	2	31	33	2.0	null	day	223	274	65	6ix9ine	null	true	2E124GmJRnBJuXbTb4cPUB	FEFE (feat. Nicki Minaj & Murda Beatz)	22/07/2018	83
0hCNtLu0JehylgoiP8L4Gh	50co4Is1HCEo8bhOyUWKpn	0	2.0	Undirected	Young Thug	2	33	38	2.0	null	day	23243	275	10626	Nicki Minaj	null	true	5I30ByMf5nhgbSokY1EZiN	Anybody (feat. Nicki Minaj)	13/04/2018	75
0hCNtLu0JehylgoiP8L4Gh	246dkjvS1zLTtiykXe5h60	0	2.0	Undirected	Post Malone	2	33	749	2.0	null	day	19019	276	7834	Nicki Minaj	null	true	6IaieqiCVvsNvEt6Y7yOFa	Ball For Me (feat. Nicki Minaj)	27/04/2018	89
0hCNtLu0JehylgoiP8L4Gh	2HPaUgqeutzr3jx5a9WyDV	0	2.0	Undirected	PARTYNEXTDOOR	2	33	1290	2.0	null	day	18707	277	7619	Nicki Minaj	null	true	0SujigeT7cxuxBfhN3eOcp	Run Up	26/01/2017	64
0hCNtLu0JehylgoiP8L4Gh	738wLrAtLtCtFOLvQBXOXp	0	2.0	Undirected	Major Lazer	2	33	193	2.0	null	day	18706	278	7619	Nicki Minaj	null	true	0SujigeT7cxuxBfhN3eOcp	Run Up	26/01/2017	64
0hCNtLu0JehylgoiP8L4Gh	699OTQXzgjhIYAHMy9RyPD	0	2.0	Undirected	Playboi Carti	2	33	55	2.0	null	day	18238	279	7323	Nicki Minaj	null	true	2rPSFKzGeqUWwfcCFVkkq3	Poke It Out (with Nicki Minaj)	11/05/2018	74
0hCNtLu0JehylgoiP8L4Gh	4Rxn7Im3LGfyRkY2FlHhWi	0	2.0	Undirected	Nick Jonas	2	33	1645	2.0	null	day	18208	280	7303	Nicki Minaj	null	false	4PxDHEEyHgYC6NUgqMtDFy	Bom Bidi Bom	10/02/2017	67
0hCNtLu0JehylgoiP8L4Gh	20sxb77xiYeusSH8cVdatc	0	2.0	Undirected	Meek Mill	2	33	750	2.0	null	day	17266	281	6635	Nicki Minaj	null	true	0hy1SOTEn9ifXTzOwnCwEr	All Eyes On You (feat. Chris Brown & Nicki Minaj)	29/06/2015	70
0hCNtLu0JehylgoiP8L4Gh	3ipn9JLAPI5GUEo4y4jcoi	0	2.0	Undirected	Ludacris	2	33	335	2.0	null	day	16538	282	6201	Nicki Minaj	null	true	3bMNprrp2JDKZsGbiXpsJl	My Chick Bad	01/01/2010	64
0hCNtLu0JehylgoiP8L4Gh	55Aa2cqylxrFIXC767Z865	0	4.0	Undirected	Lil Wayne	4	33	285	4.0	null	day	15902	283	7321	Nicki Minaj	null	true	7kph8uPhOXHMfKzPJvIeah	Rich Sex (feat. Lil Wayne)	11/06/2018	78
0hCNtLu0JehylgoiP8L4Gh	6jJ0s89eD6GaHleKKya26X	0	2.0	Undirected	Katy Perry	2	33	470	2.0	null	day	13959	284	5372	Nicki Minaj	null	true	2y6vf5vYJFow4oABKSW1m3	Swish Swish	09/06/2017	69
0hCNtLu0JehylgoiP8L4Gh	1uNFoZAHBGtllmzznpCI3s	0	2.0	Undirected	Justin Bieber	2	33	490	2.0	null	day	13769	285	5248	Nicki Minaj	null	false	190jyVPHYjAqEaOGmMzdyk	Beauty And A Beat	01/01/2012	66
0hCNtLu0JehylgoiP8L4Gh	07YZf4WDAMNwqr4jfgOZ8y	0	2.0	Undirected	Jason Derulo	2	33	1134	2.0	null	day	11138	286	4608	Nicki Minaj	null	true	6kex4EBAj0WHXDKZMEJaaF	Swalla (feat. Nicki Minaj & Ty Dolla $ign)	23/02/2017	82
0hCNtLu0JehylgoiP8L4Gh	6T5tfhQCknKG4UnH90qGnz	0	2.0	Undirected	DNCE	2	33	762	2.0	null	day	7452	287	2877	Nicki Minaj	null	true	1NkwZ9TnIs8js6G0M6M7RU	Kissing Strangers	14/04/2017	70
0hCNtLu0JehylgoiP8L4Gh	1sBkRIssrMs1AbVkOJbc7a	0	2.0	Undirected	Rick Ross	2	33	675	2.0	null	day	7368	288	2861	Nicki Minaj	null	true	4VJ7mnW4wjjIgPBM6KWvPu	Do You Mind	05/08/2016	63
0hCNtLu0JehylgoiP8L4Gh	3KV3p5EY4AvKxOlhGHORLg	0	2.0	Undirected	Jeremih	2	33	342	2.0	null	day	7366	289	2861	Nicki Minaj	null	true	4VJ7mnW4wjjIgPBM6KWvPu	Do You Mind	05/08/2016	63
0hCNtLu0JehylgoiP8L4Gh	7bXgB6jMjp9ATFy66eO08Z	0	4.0	Undirected	Chris Brown	4	33	572	4.0	null	day	7364	290	6635	Nicki Minaj	null	true	0hy1SOTEn9ifXTzOwnCwEr	All Eyes On You (feat. Chris Brown & Nicki Minaj)	29/06/2015	70
0hCNtLu0JehylgoiP8L4Gh	0QHgL1lAIqAw0HtD7YldmP	0	2.0	Undirected	DJ Khaled	2	33	755	2.0	null	day	7363	291	2861	Nicki Minaj	null	true	4VJ7mnW4wjjIgPBM6KWvPu	Do You Mind	05/08/2016	63
0hCNtLu0JehylgoiP8L4Gh	4kYSro6naA4h99UJvo89HB	0	2.0	Undirected	Cardi B	2	33	283	2.0	null	day	3763	292	1801	Nicki Minaj	null	true	4wFjTWCunQFKtukqrNijEt	MotorSport	26/01/2018	81
0hCNtLu0JehylgoiP8L4Gh	6oMuImdp5ZcFhWP0ESe6mG	0	2.0	Undirected	Migos	2	33	472	2.0	null	day	3762	293	1801	Nicki Minaj	null	true	4wFjTWCunQFKtukqrNijEt	MotorSport	26/01/2018	81
0hCNtLu0JehylgoiP8L4Gh	2gsggkzM5R49q6jpPvazou	0	2.0	Undirected	Jessie J	2	33	1181	2.0	null	day	1702	294	722	Nicki Minaj	null	false	0puf9yIluy9W0vpMEUoAnN	Bang Bang	14/10/2014	76
0hCNtLu0JehylgoiP8L4Gh	66CXWjxzNUsdJxJ2JdwvnR	0	8.0	Undirected	Ariana Grande	8	33	210	8.0	null	day	1692	295	7319	Nicki Minaj	null	true	1ZEm9cJC05rawV2tptNfTS	Bed (feat. Ariana Grande)	14/06/2018	92
0hCNtLu0JehylgoiP8L4Gh	5dHt1vcEm9qb8fCyLcB3HL	0	2.0	Undirected	A$AP Ferg	2	33	47	2.0	null	day	348	296	133	Nicki Minaj	null	true	2YzmfPLqUx5CJOaw5ThsBV	Plain Jane REMIX	15/12/2017	72
